source_id	target_id	similarity
2784	236382	84.62604678827931
2784	371067	83.4745817288073
2784	430421	81.7297174004126
2784	171313	76.7831221155811
2784	467731	76.7831221155811
2784	6420	75.69391078970828
2784	7599	75.2232559222339
2784	169550	74.17109761775566
2784	370748	73.60563692995294
2784	328926	73.1479666770461
2784	453585	71.62949382952225
2784	375490	71.57840141360413
2784	432639	71.5470930266703
2784	246826	70.54635373180233
2784	215308	68.24303335547803
2784	131872	67.30710478249813
2784	480969	66.72999096217275
2784	115306	66.63182044611388
2784	194185	65.99094714589455
2784	432636	65.93899746432066
12057	19	61.62619885203899
12057	70568	61.62619885203899
12057	178184	61.62619885203899
12057	244537	61.62619885203899
12057	259131	61.62619885203899
12057	460560	61.62619885203899
12057	24168	54.78444593084917
12057	139892	54.78444593084917
12057	151418	54.78444593084917
12057	176020	54.78444593084917
12057	214322	54.78444593084917
12057	262194	54.78444593084917
12057	271520	54.78444593084917
12057	417027	54.78444593084917
12057	423701	54.78444593084917
12057	444517	54.78444593084917
12057	36722	49.589266698139475
12057	225750	48.9235874694263
12057	240491	48.9235874694263
12057	293781	48.9235874694263
19620	309156	33.44635586198501
19620	247464	32.892112724422574
19620	480559	32.76853616986492
19620	225781	32.71045610470191
19620	3049	32.510718055743205
19620	471317	32.22392461909586
19620	365799	31.501960011888208
19620	121702	31.390700590641618
19620	202146	31.321942640554127
19620	445956	30.878157459183385
19620	412448	30.788979096331303
19620	63771	30.419560499137628
19620	174238	30.358335302961045
19620	232009	29.73516173837712
19620	230639	29.708322157081806
19620	266139	29.328017194788394
19620	31223	29.163208083178436
19620	93034	29.05491873031931
19620	15635	29.02169826796089
19620	288443	28.968408707266498
23768	41205	46.426710567781605
23768	372635	41.868197162586426
23768	314137	39.35855070063823
23768	430074	39.35855070063823
23768	463273	39.35855070063823
23768	276132	38.76745048392463
23768	393220	37.86733544093431
23768	273425	37.39411980383482
23768	182482	36.8280957998397
23768	245646	36.09000919408122
23768	59348	35.131802225706295
23768	103395	34.96794112869334
23768	167259	34.9552240756976
23768	6849	33.95331622781118
23768	443940	33.8738752978007
23768	334566	33.45026119107021
23768	411433	33.435680960227046
23768	281239	33.429150128597065
23768	393956	33.41670485647681
23768	229571	33.361410760688834
23814	98330	80.60502153414488
23814	95868	54.40448431071645
23814	108580	54.40448431071645
23814	61448	50.93572182288277
23814	477252	50.38406119701083
23814	96315	46.24119734183936
23814	337787	46.24119734183936
23814	482080	46.24119734183936
23814	54978	46.12053109299533
23814	441155	44.48930695243728
23814	75642	43.38688154188798
23814	269968	41.340598258730864
23814	119064	39.735525200778014
23814	126860	38.56859966427252
23814	240137	38.56859966427252
23814	370821	38.56859966427252
23814	368503	38.07354221738904
23814	380737	37.9880290060485
23814	224737	37.59149500073932
23814	353885	37.27635712111997
28091	471249	34.88132388477723
28091	183761	30.747789596088438
28091	204563	29.700774346395832
28091	455999	29.529917192167517
28091	345965	29.358391348348192
28091	475893	28.538786718574663
28091	459603	27.600145098812835
28091	390718	27.525799423172025
28091	387508	27.36975894010053
28091	124431	27.233711840371875
28091	239380	27.047079175744305
28091	389266	26.924490439927602
28091	272140	26.906329736125024
28091	242336	26.85728729355668
28091	300834	26.846163924785166
28091	59900	26.752630560374104
28091	206629	26.743164448986555
28091	386419	26.6424040231932
28091	401333	26.6424040231932
28091	300904	26.36220281230669
34581	202661	80.03894110228352
34581	2461	77.67982208020877
34581	95098	50.38477998104482
34581	13064	49.83198580456491
34581	432168	47.26414501885938
34581	448817	46.39964364897283
34581	111711	45.1921520480907
34581	255007	44.288589063254136
34581	338135	43.211142329845984
34581	450124	43.00269931226034
34581	271501	42.4173126699871
34581	78210	42.204948122753144
34581	141989	40.757750616146225
34581	349807	40.54937248472217
34581	135041	40.51541421264587
34581	205765	40.12729664502252
34581	145646	40.01727870282696
34581	165842	39.93823606171837
34581	112299	39.62420469530889
34581	433719	39.62420469530889
46930	26673	46.59756703941085
46930	158502	46.003351690951575
46930	346898	43.66575869835871
46930	90235	42.78233913189357
46930	177688	41.91866777569514
46930	255160	41.322094344562004
46930	74958	40.742652206462
46930	205804	40.742652206462
46930	372652	40.72615475621588
46930	417039	40.179602470185124
46930	296740	38.6074416395952
46930	132116	38.58203580628085
46930	368132	38.3201706985368
46930	1013	38.02716686141395
46930	170421	37.74562973391061
46930	198930	36.9548076348312
46930	413605	36.07448750551717
46930	132073	35.944647818835215
46930	215415	35.43346157272235
46930	116582	35.36415050760091
51579	38210	47.62607411337787
51579	269962	47.162756757708095
51579	35515	46.45348091086098
51579	430932	45.80641847077968
51579	466657	45.80641847077968
51579	40993	43.718068115654354
51579	356351	43.615373285620116
51579	129266	43.60683751281185
51579	412978	43.437494778846954
51579	23065	40.9214681115485
51579	434311	40.68837372892651
51579	109119	40.28050207816154
51579	193710	40.121566797027164
51579	129883	39.72842463065622
51579	308609	39.52163630586797
51579	353201	36.494819810060996
51579	236286	36.48914581299592
51579	302210	35.99220755289879
51579	404075	35.86547924589711
51579	10253	35.50834024049591
62560	417408	76.14243995605666
62560	149551	71.69128346255637
62560	304395	70.93759157344574
62560	116816	70.59250622010889
62560	155140	70.4668966888398
62560	281387	69.97237860179088
62560	480838	69.47044632705145
62560	409815	68.04029741693992
62560	71274	67.92464038301856
62560	116559	67.49768566353924
62560	301286	67.0403484142782
62560	326334	67.0403484142782
62560	421930	66.25977175363082
62560	256247	66.15037787326122
62560	311225	66.15037787326122
62560	321093	65.8937121867156
62560	330726	65.49847844557375
62560	193152	65.47158931778844
62560	313451	65.41765538082583
62560	425452	64.70537278019978
96556	22953	70.75631757414601
96556	11242	70.02221982736141
96556	166198	66.60465719260584
96556	39745	65.57664056563317
96556	279543	64.95250274236639
