source_id	target_id	similarity
2784	236382	72.92166855016347
2784	371067	72.92166855016347
2784	467731	67.97877380644557
2784	7599	66.96155126139814
2784	169550	66.96155126139814
2784	328926	66.96155126139814
2784	6420	66.6115981496292
2784	171313	66.6115981496292
2784	370748	66.6115981496292
2784	430421	66.6115981496292
2784	453585	66.6115981496292
2784	246826	62.291303294661084
2784	432639	62.291303294661084
2784	375490	61.19412485286237
2784	194185	60.1689072960515
2784	432636	58.77037963722653
2784	15418	58.60919542355083
2784	173390	58.60919542355083
2784	480969	58.60919542355083
2784	159818	58.60884901841676
12057	19	55.6647943149816
12057	70568	55.6647943149816
12057	178184	55.6647943149816
12057	244537	55.6647943149816
12057	259131	55.6647943149816
12057	460560	55.6647943149816
12057	24168	49.099007314932884
12057	139892	49.099007314932884
12057	151418	49.099007314932884
12057	176020	49.099007314932884
12057	214322	49.099007314932884
12057	262194	49.099007314932884
12057	271520	49.099007314932884
12057	417027	49.099007314932884
12057	423701	49.099007314932884
12057	444517	49.099007314932884
12057	45941	45.06805958573784
12057	66509	45.06805958573784
12057	135850	45.06805958573784
12057	152353	45.06805958573784
19620	480559	26.51877730177526
19620	63771	24.95597108536211
19620	202146	24.846951859050517
19620	232009	24.291365679535073
19620	111599	24.27032154916779
19620	225781	23.95438495198046
19620	367690	23.84055660976681
19620	31223	23.758697502042615
19620	301709	23.69387685723767
19620	3049	23.217824745738994
19620	309156	23.217824745738994
19620	269663	22.808014623466683
19620	224995	22.55034817746548
19620	249844	22.55034817746548
19620	266139	22.387255798077582
19620	247464	22.223954584800396
19620	174238	22.13741017085397
19620	310647	22.021434107828696
19620	292760	21.884144601628087
19620	288443	21.758258843377
23768	273425	32.483858476687146
23768	372635	30.674265508135356
23768	167259	28.955415959365652
23768	182482	27.71724127694402
23768	147616	26.96014952039899
23768	6849	26.81600324412937
23768	103395	26.62758579444193
23768	411433	26.37041953815254
23768	60441	26.349292256683356
23768	393220	26.108885330646974
23768	41205	26.018566159382168
23768	314137	26.018566159382168
23768	430074	26.018566159382168
23768	463273	26.018566159382168
23768	229571	25.43678229104439
23768	431768	25.056471653988282
23768	324716	24.88044714568246
23768	14634	24.746693491003306
23768	356533	24.192189977838936
23768	381672	24.17555260852935
23814	98330	78.46602197016131
23814	61448	51.13352551048192
23814	95868	51.13352551048192
23814	108580	51.13352551048192
23814	477252	47.247422022438556
23814	54978	46.23616615092469
23814	337787	43.65139514221256
23814	482080	43.65139514221256
23814	441155	42.88661987800666
23814	75642	39.03494078920163
23814	140583	38.10409287565361
23814	326535	38.10409287565361
23814	96315	37.236374149136296
23814	353885	36.951164226968764
23814	269968	36.94429845689093
23814	380737	35.53904380048663
23814	474393	35.44104419422504
23814	126860	35.069076625295374
23814	169148	35.069076625295374
23814	202037	35.069076625295374
28091	183761	27.806498155099735
28091	206629	26.045384339877984
28091	34804	24.96164551291706
28091	194943	24.96164551291706
28091	239380	24.930476694176477
28091	455999	24.068856653851928
28091	207577	23.61895048528043
28091	29165	23.594332111910482
28091	108289	22.773610171053157
28091	243669	22.773610171053157
28091	253978	22.418352928475688
28091	469211	22.414773997359
28091	105587	22.30427144001488
28091	242336	22.286555646562324
28091	475893	22.15310063408341
28091	419744	21.946774244770268
28091	59900	21.73919098389231
28091	261189	21.73919098389231
28091	249129	21.646637255890113
28091	482035	21.646637255890113
34581	2461	65.21045907329753
34581	202661	64.55192885767673
34581	453454	46.46518919192249
34581	448817	45.08446503606381
34581	13064	43.20357746216844
34581	95098	43.20357746216844
34581	450124	40.64019802587961
34581	27373	40.159014830123304
34581	141989	39.539382935768614
34581	338135	39.26104578550405
34581	81846	38.40235621682264
34581	205765	37.6316602357023
34581	349807	37.6316602357023
34581	407215	37.015362987671914
34581	255007	36.54395582342246
34581	432168	35.35463400142761
34581	165842	34.91218561628381
34581	278886	34.61678784618223
34581	133288	33.94959925501762
34581	386482	33.45068189359042
46930	26673	42.54298129789091
46930	158502	41.436378490740076
46930	90235	40.487003883605055
46930	346898	38.364205923818496
46930	177688	37.19214697063032
46930	255160	37.19214697063032
46930	205804	36.4383631673209
46930	372652	36.4383631673209
46930	74958	35.715240092505155
46930	417039	35.020914291136066
46930	132116	33.711934008550465
46930	1013	33.37583013936364
46930	296740	33.37583013936364
46930	1590	33.041874793768834
46930	132756	32.74914640828569
46930	132073	32.69080495215711
46930	368132	32.24688375417613
46930	198930	30.7343660610871
46930	305899	30.685058798073598
46930	413605	30.586738694010982
51579	269962	53.00289031021276
51579	412978	53.00289031021276
51579	430932	52.66412474089423
51579	466657	52.66412474089423
51579	35515	51.84364892708717
51579	356351	51.52329850623397
51579	129266	51.49827764417128
51579	129883	48.15857048270381
51579	23065	45.52441485848992
51579	109119	43.54007974135
51579	236286	43.344332661409645
51579	257156	43.344332661409645
51579	353201	43.344332661409645
51579	193710	42.92924557975753
51579	414789	39.15421121118372
51579	38210	37.7599552907039
51579	70757	36.343531236042615
51579	40993	36.325294303877726
51579	116153	35.14486846266354
51579	302210	34.37484612835462
62560	417408	58.14536167198247
62560	480838	53.953530510135714
62560	256247	51.78443143369165
62560	193152	49.78095556665823
62560	321093	49.739426698002696
62560	116816	49.65946009285873
62560	155140	48.577758647972146
62560	467116	47.779118493081874
62560	116559	47.53804055779324
62560	149551	46.54189637657187
62560	311225	46.54189637657187
62560	338613	46.54189637657187
62560	409815	44.16509266713432
62560	23938	43.81293376928802
62560	204517	43.51833728581234
62560	26583	42.92515187846493
62560	71274	42.92515187846493
62560	425452	42.92515187846493
62560	313451	42.80444252782536
62560	425003	41.46562575576773
96556	221435	49.552170291496985
96556	97493	48.94628558609671
96556	484542	48.59240762857923
96556	283398	48.46484717589385
96556	481723	47.628346801313675
96556	357008	47.613869974422315
96556	374376	47.613869974422315
96556	11242	47.40828874748322
96556	266594	46.59478215864679
96556	232186	46.41271510190198
96556	22953	45.99057176841956
96556	298939	45.63904455875734
96556	290007	45.389668962867916
96556	27284	45.25414180488971
96556	273511	44.68210467690051
96556	279543	44.68210467690051
96556	39745	44.431434426671125
96556	17916	43.7834670229835
96556	127624	43.7834670229835
96556	209156	43.7834670229835
97000	236153	79.12150566041164
97000	2004	69.06015904632521
97000	165094	63.10906348061646
97000	381868	61.75832938375247
97000	435675	60.464203674410584
97000	429934	59.22320076097273
97000	45097	53.04130715919142
97000	81546	53.04130715919142
97000	158882	53.04130715919142
97000	341809	53.04130715919142
97000	369880	53.04130715919142
97000	39472	51.906054975578186
97000	87354	51.906054975578186
97000	163389	51.906054975578186
97000	187686	51.906054975578186
97000	212834	51.906054975578186
97000	235778	51.906054975578186
97000	301108	51.906054975578186
97000	343658	51.906054975578186
97000	465453	51.906054975578186
105587	183761	60.32788657961902
105587	286259	55.890860449068555
105587	433719	55.890860449068555
105587	112299	54.743723524462084
105587	455999	53.642728581846136
105587	34804	52.68909000351055
105587	194943	52.68909000351055
105587	29165	52.585146513247295
105587	290645	52.585146513247295
105587	179890	51.568459270236154
105587	345965	51.568459270236154
105587	390845	51.568459270236154
105587	475893	49.96240185517783
105587	242336	49.01795259090889
105587	311552	48.855604413875795
105587	59900	48.22042843499628
105587	261189	48.22042843499628
105587	248787	47.803833117373124
105587	203736	47.617255430187726
105587	253978	47.542013253629804
109969	91888	40.25704070087982
109969	449230	40.25704070087982
109969	224648	37.90303108464632
109969	165339	37.59798736084496
109969	446859	36.850809709817575
109969	167326	33.92516642363061
109969	329240	33.397103850162864
109969	390141	33.397103850162864
109969	360187	33.381118622096466
109969	186082	33.349416625923624
109969	472771	33.349416625923624
109969	205908	32.83943161730876
109969	218004	32.812703537542276
109969	363493	32.793837320290315
109969	105258	32.77485221362345
109969	443764	32.77485221362345
109969	131887	32.45516216955982
109969	290018	32.45516216955982
109969	238040	31.745326029251142
109969	173038	31.237618909140966
130887	211238	74.85638346166984
130887	307277	74.85638346166984
130887	368611	70.53625754162007
130887	371383	70.53625754162007
130887	283813	69.31624996917007
130887	126432	64.39303564709073
130887	128065	64.39303564709073
130887	317184	64.39303564709073
130887	130009	63.100747665262524
130887	439954	63.100747665262524
130887	129705	60.7345515415719
130887	208119	59.5051544952251
130887	359584	59.5051544952251
130887	35743	59.11450997537605
130887	141143	59.11450997537605
130887	324629	58.31561868912302
130887	343585	56.9712300118468
130887	254385	56.81945015103433
130887	403681	56.81945015103433
130887	6440	56.69898478712851
147430	120796	33.23203525642736
147430	346032	32.960929657377925
147430	93692	32.3146470265134
147430	103867	30.314035137447632
147430	60441	30.18542979852141
147430	475862	29.790480724913706
147430	66142	29.50312751196347
147430	360923	29.50312751196347
147430	120889	28.837672859163252
147430	459046	28.36273783615131
147430	425063	28.24510084064036
147430	81277	28.240206527348473
147430	460621	27.9728628216232
147430	396884	27.648442182865068
147430	356533	26.357384346111303
147430	229571	26.218152086280725
147430	148430	26.027701380587725
147430	278026	25.79920815256692
147430	416808	25.670565512806938
147430	466071	25.61739826914995
157489	306819	73.51629141911175
157489	338972	73.51629141911175
157489	422806	72.85542191678242
157489	287414	70.98791845280819
157489	327373	68.42374803375841
157489	266592	66.41004417390607
157489	341111	62.809373184844695
157489	339860	56.841937704135134
157489	344472	53.23841637419224
157489	213638	53.15094447035496
157489	471533	52.76260584076124
157489	434318	51.958349320955136
157489	189048	50.86790279649471
157489	18476	50.21543418402117
157489	57219	48.33144768739508
157489	331913	45.658820765943474
157489	88524	45.23440720393591
157489	483051	43.89075471876609
157489	180867	43.874527428753055
157489	107428	43.434900940874336
170901	279499	62.27677386313834
170901	98393	53.624088937977284
170901	44900	52.52947155719349
170901	198148	52.52947155719349
170901	365398	51.509241096772115
170901	252784	50.52900300768145
170901	479452	50.52900300768145
170901	31772	50.04991033211226
