source_id	target_id	similarity
2784	328926	0.9596324119608437
2784	453585	0.9252607762696211
2784	316603	0.9192954590620162
2784	78644	0.9173153638541036
2784	269179	0.9167330119163198
2784	97593	0.9152348550018505
2784	467731	0.9151088503699522
2784	301362	0.9144263478029026
2784	370748	0.9135740680302311
2784	430421	0.9133745534097165
2784	7599	0.9127173188887023
2784	392382	0.9126728208701005
2784	224417	0.9112706329083009
2784	236382	0.9110481097540493
2784	169550	0.9110295529470005
2784	371067	0.9094148175545234
2784	195258	0.9087629462468706
2784	432636	0.9085897121007656
2784	432639	0.9038839582788356
2784	467751	0.9037475112547292
12057	178184	0.9916176786487608
12057	19	0.9855000314503204
12057	444517	0.9846498656237541
12057	70568	0.984455456088096
12057	151418	0.9838009282416956
12057	423701	0.9832013992258475
12057	259131	0.9825564461060481
12057	176020	0.9821097358428674
12057	262194	0.9766832030775661
12057	460560	0.9754517954996449
12057	139892	0.9754023650770238
12057	244537	0.9739013352749638
12057	24168	0.9736709417285626
12057	271520	0.9734138344200043
12057	417027	0.9710091101276155
12057	214322	0.9641273049645335
12057	326187	0.7605098863691301
12057	344949	0.7597347903522472
12057	307516	0.7533484153323166
12057	135850	0.7520149331811734
19620	324394	0.6349823625051717
19620	83098	0.623350707067221
19620	480559	0.6131487666331574
19620	54041	0.6079479401356563
19620	446979	0.6067913106962164
19620	117823	0.5945387298234774
19620	301709	0.5935566371147567
19620	271380	0.5874209566751725
19620	344140	0.584044300128751
19620	445956	0.5811105899188576
19620	49515	0.5806453743963836
19620	457821	0.5722224400582681
19620	266139	0.5711571079292581
19620	415810	0.5645235030444115
19620	368800	0.5638103536192546
19620	397665	0.5614967628561933
19620	119964	0.559359390932693
19620	292760	0.5577843055327831
19620	10581	0.5571296767826697
19620	72413	0.5553743022204731
23768	372635	0.7681740376571836
23768	273425	0.6734056768670993
23768	6849	0.66028972704769
23768	180752	0.6494818550795506
23768	425768	0.6443808328412991
23768	381672	0.637831605812625
23768	182482	0.6229310010598199
23768	418458	0.619847557192062
23768	80352	0.6194571565850707
23768	167259	0.6143336374448227
23768	41205	0.6094897596915573
23768	260751	0.6085670707824473
23768	40867	0.6067070323491028
23768	185143	0.6066558679757298
23768	431768	0.6042309393010235
23768	100310	0.5969290660089028
23768	75760	0.5966630504550939
23768	463273	0.5963180155360799
23768	443940	0.593430000786839
23768	324716	0.5928266323085561
23814	61448	0.943915067436245
23814	95868	0.9438105909872092
23814	108580	0.9377351302353931
23814	482080	0.9323146183934423
23814	337787	0.9137337486567522
23814	477252	0.9110869276939347
23814	54978	0.9043288457602556
23814	441155	0.8991018080984085
23814	98330	0.8900847887786305
23814	96315	0.8732940402972684
23814	75642	0.8613992793100362
23814	479622	0.8608601879865904
23814	269968	0.8582928343747288
23814	240137	0.8500760760283652
23814	331874	0.84802783140721
23814	368503	0.8410866385038039
23814	484771	0.8401484811821408
23814	200738	0.8394948716097317
23814	126860	0.8385261523875118
23814	202037	0.8360856407950702
28091	183761	0.7035406700921942
28091	357360	0.6823965326320467
28091	311552	0.6806482180376712
28091	206629	0.6755493549185123
28091	194943	0.6688485336975516
28091	203736	0.6588166337890361
28091	308370	0.6559546196659312
28091	300834	0.6545509848679459
28091	336224	0.6542428624084292
28091	139009	0.6540158309798789
28091	419744	0.6501817101709577
28091	471249	0.6490779476453028
28091	337525	0.6489059873545102
28091	475893	0.6448199978338014
28091	259883	0.6438443353606934
28091	112299	0.6422687575812505
28091	13264	0.6416770156535433
28091	66211	0.6404336388999716
28091	424573	0.6399743765647181
28091	237907	0.6384080332966203
34581	2461	0.8913573385771598
34581	202661	0.8659102420427367
34581	255007	0.7482464747481572
34581	448817	0.7413013850269103
34581	453454	0.7389571475364972
34581	288283	0.728411289650565
34581	329033	0.7241449193052896
34581	205765	0.7235861060277367
34581	349807	0.7197498608164212
34581	202856	0.7163412842955723
34581	441265	0.7125231375766687
34581	384844	0.7114834098346094
34581	249526	0.7090018857163887
34581	78210	0.7038208738373878
34581	449012	0.6967600528994429
34581	113129	0.6947617272552611
34581	170901	0.693213710573637
34581	111711	0.6919860779972479
34581	450124	0.6916267347046998
34581	316333	0.6913855961937752
46930	26673	0.6630533111224506
46930	295389	0.6241710643820977
46930	177688	0.6102379316674524
46930	129984	0.6098283955844108
46930	305899	0.6092552634702133
46930	27986	0.6008263208152205
46930	346898	0.5885228874238821
46930	435390	0.5822141374515852
46930	385982	0.582108103269382
46930	74958	0.5767464776762379
46930	34789	0.5757431919715572
46930	255160	0.5756613349292004
46930	415231	0.5723771975081005
46930	180403	0.5692616313402378
46930	119610	0.5691479065265858
46930	210408	0.5690885958860099
46930	67602	0.5688115261408753
46930	195378	0.5686984363548226
46930	426173	0.5677845040764365
46930	311530	0.5617057377206417
51579	269962	0.8291513305833713
51579	35515	0.8280038440695064
51579	412978	0.8207685554524694
51579	430932	0.7733147366661149
51579	466657	0.7733147366661149
51579	356351	0.7580210380459311
51579	193710	0.7554683888910758
51579	353201	0.7546006024339011
51579	23065	0.7504740761730792
51579	129266	0.7306986269673232
51579	129883	0.7170063458365251
51579	105444	0.7091687969964051
51579	38210	0.6905764843465572
51579	236286	0.6784603656815397
51579	45663	0.6722212972720851
51579	439876	0.6718632720284381
51579	433621	0.6691861844033942
51579	257156	0.6650764660058412
51579	13944	0.6635082219137334
51579	136457	0.6586302366325048
62560	417408	0.7489526951933169
62560	116816	0.7112039995514379
62560	155140	0.6958303393170646
62560	409815	0.6859369553037975
62560	320875	0.6776802813740059
62560	327071	0.672043735748334
62560	260751	0.6707882287624567
62560	193152	0.6706589354787627
62560	98496	0.6698806686880974
62560	204517	0.6689037069697352
62560	149551	0.667589841187909
62560	301286	0.6641091058657984
62560	296993	0.659750355785089
62560	11389	0.6572592752580085
62560	71654	0.6559346792323258
62560	326334	0.6545774432683534
62560	321093	0.6544823833669935
62560	200303	0.6533987100597732
62560	26583	0.6509348684796488
62560	373606	0.647320664919387
96556	290007	0.7013606087700446
96556	342988	0.6898235091814784
96556	283398	0.6758713886795159
96556	45246	0.6731539189105958
96556	471183	0.6726024911637033
96556	55124	0.665659430853652
96556	97493	0.6628857992358566
96556	107319	0.6601166700693972
96556	317754	0.6574118898807305
96556	364463	0.6532629052836841
96556	308290	0.6522519344183813
96556	372360	0.6499338717143791
96556	205751	0.6485917419853044
96556	243675	0.6479006181233123
96556	437980	0.6460582176589253
96556	484542	0.6453054469798687
96556	300695	0.6448381850693559
96556	267127	0.644331785547348
96556	17916	0.6409671519920106
96556	226731	0.6386814774954741
97000	236153	0.9530849762176798
97000	2004	0.9069820569331165
97000	81546	0.8924826143905238
97000	435675	0.8858421694319387
97000	163389	0.8790308970669074
97000	165094	0.878463702170126
97000	429934	0.8778827711062619
97000	6062	0.869141971723404
97000	145261	0.8686696415921129
97000	200145	0.8674297247672741
97000	264230	0.8673846479594343
97000	465453	0.8648181842448992
97000	369880	0.8640285566860757
97000	301108	0.8638065109579891
97000	381868	0.8627759585529559
97000	187686	0.8581937837335354
97000	341809	0.8563111480152786
97000	49163	0.8556821989476748
97000	70162	0.8548358808220914
97000	212834	0.8548260787651156
105587	474182	0.8072089737259557
105587	293784	0.8042443934654693
105587	267533	0.7965791718806245
105587	475893	0.7848539028080292
105587	433719	0.7771512715983248
105587	112299	0.7763616777082505
105587	449012	0.7620067072812939
105587	288283	0.7587595056922494
105587	183761	0.7517014674941052
