source_id	target_id	similarity
2784	236382	78.98343398222534
2784	371067	78.98343398222534
2784	467731	72.41340534167868
2784	7599	71.65346982411444
2784	169550	71.65346982411444
2784	328926	71.65346982411444
2784	6420	71.28065987731316
2784	171313	71.28065987731316
2784	430421	71.28065987731316
2784	453585	71.28065987731316
2784	370748	70.18280712379594
2784	246826	66.96528263852322
2784	432639	66.96528263852322
2784	375490	64.91813188892412
2784	194185	64.13121840175319
2784	432636	63.09892549446795
2784	159818	62.75521924673759
2784	160392	62.75521924673759
2784	337519	62.75521924673759
2784	419599	62.75521924673759
12057	19	58.86185739762107
12057	70568	58.86185739762107
12057	178184	58.86185739762107
12057	244537	58.86185739762107
12057	259131	58.86185739762107
12057	460560	58.86185739762107
12057	24168	51.91896965580818
12057	139892	51.91896965580818
12057	151418	51.91896965580818
12057	176020	51.91896965580818
12057	214322	51.91896965580818
12057	262194	51.91896965580818
12057	271520	51.91896965580818
12057	417027	51.91896965580818
12057	423701	51.91896965580818
12057	444517	51.91896965580818
12057	36722	47.5547691144527
12057	225750	46.84422588137248
12057	240491	46.84422588137248
12057	293781	46.84422588137248
19620	225781	30.959298367778143
19620	480559	30.021567843570296
19620	202146	27.311604546301727
19620	230639	27.29846373456772
19620	63771	27.104328286146167
19620	247464	27.086414617666797
19620	266139	26.731708684277226
19620	309156	26.65967908741333
19620	15635	26.339619154692564
19620	3049	26.249071186976124
19620	445956	26.233362694715094
19620	31223	26.003872464830316
19620	54041	25.843751145193778
19620	379314	25.6548270149848
19620	232009	25.596027272925298
19620	288443	25.472731515481822
19620	93034	25.390524276743445
19620	111599	25.17554419149421
19620	250145	25.16876493767375
19620	412448	25.115291048327254
23768	273425	34.44566375642392
23768	372635	30.849861794333027
23768	167259	29.291569769665507
23768	182482	29.238209086558747
23768	103395	27.83625248256504
23768	6849	27.704121849753477
23768	41205	27.363869848222123
23768	314137	27.363869848222123
23768	430074	27.363869848222123
23768	463273	27.363869848222123
23768	411433	27.10726565447307
23768	60441	26.929091624362904
23768	229571	26.786675802279383
23768	393220	26.72372135206076
23768	147616	26.609687689925217
23768	14634	26.272262547310262
23768	381672	25.63585940381996
23768	324716	25.624475206735205
23768	398917	25.479580097700964
23768	431768	25.226555026272393
23814	98330	82.98916072921688
23814	61448	56.28127978722783
23814	95868	56.28127978722783
23814	108580	56.28127978722783
23814	477252	52.992035213283394
23814	54978	52.1759113600029
23814	337787	49.22014030309094
23814	482080	49.22014030309094
23814	441155	46.65628023404457
23814	75642	44.25988873401587
23814	96315	42.38238550689994
23814	269968	41.63789122578771
23814	380737	40.70515168728245
23814	126860	40.11996831062421
23814	202037	40.11996831062421
23814	240137	40.11996831062421
23814	331874	40.11996831062421
23814	370821	40.11996831062421
23814	479622	40.11996831062421
23814	368503	39.583574909336086
28091	471249	32.66081314637358
28091	455999	30.641928902919354
28091	183761	30.044071498346796
28091	204563	28.92548128068573
28091	239380	27.178546478544227
28091	469211	26.964412069667063
28091	206629	26.96176863707425
28091	272140	26.915403843004434
28091	59900	26.90775248322606
28091	242336	26.819433513847738
28091	261189	26.59952760868689
28091	300834	26.543512056261914
28091	124431	26.362050977131254
28091	228719	25.56924319545861
28091	34804	25.41040537344952
28091	194943	25.41040537344952
28091	238947	25.325002264908584
28091	345965	25.31558388869986
28091	29165	25.301034364423273
28091	475893	25.27678448203546
34581	202661	80.40248085831429
34581	2461	77.39002716469236
34581	453454	48.254197051663866
34581	448817	47.88562607541212
34581	13064	46.32529337110122
34581	95098	46.32529337110122
34581	338135	45.63731805757975
34581	450124	43.337875680717104
34581	278886	42.0541741262679
34581	27373	41.867343379510025
34581	141989	41.335353687571036
34581	255007	41.26015094782495
34581	407215	41.124448502202355
34581	432168	40.756341265654676
34581	135041	39.58522663032523
34581	271501	39.43028171991473
34581	81846	39.16305523551807
34581	111711	38.44200819105863
34581	145646	38.233771295097036
34581	59345	37.95689071472507
46930	26673	44.33186316644386
46930	158502	43.60776347379486
46930	90235	41.723178488249644
46930	346898	40.60504830938186
46930	177688	38.89432898476947
46930	255160	38.29325684307813
46930	205804	37.71093807159274
46930	372652	37.69572630293347
46930	74958	37.14649376987699
46930	417039	36.599099722916314
46930	132116	35.05171131353134
46930	296740	34.991311840782366
46930	1013	34.97600068322858
46930	198930	34.40307692346595
46930	382247	33.676440094503135
46930	368132	33.57252604702221
46930	132073	32.900010353419134
46930	305899	32.83510069279974
46930	413605	32.068617864182855
46930	1590	31.87802672769375
51579	269962	55.08377492513425
51579	412978	55.08377492513425
51579	35515	54.17968532922144
51579	430932	52.788424832481496
51579	466657	52.788424832481496
51579	356351	52.43160725714545
51579	129266	50.624246936984974
51579	23065	48.64092293410552
51579	129883	47.00239537725259
51579	109119	46.633555477678335
51579	193710	45.78605182197187
51579	353201	44.9427881373661
51579	38210	43.82603621302722
51579	257156	43.711323346783715
51579	236286	43.0345306144285
51579	414789	39.44173710728159
51579	434311	39.12024349535299
51579	302210	38.66080314540859
51579	70757	37.52013305664621
51579	40993	36.70087279754582
62560	417408	62.46810929461419
62560	480838	58.39833239983293
62560	256247	55.43100248387306
62560	116816	54.899537332737694
62560	193152	53.661930574216896
62560	155140	53.404507835832135
62560	116559	53.09634293747306
62560	338613	51.73372012070464
62560	23938	51.66155777446505
62560	321093	51.135671544341236
62560	204517	51.03777890601662
62560	149551	50.936926050869126
62560	311225	50.936926050869126
62560	409815	50.920988756302236
62560	94479	49.277811899437395
62560	313451	48.803358787699935
62560	467116	48.48412860730371
62560	425452	47.68830961434187
62560	26583	47.47098278650503
62560	71274	46.93047829639558
96556	11242	60.00222600764418
96556	22953	57.96784591617251
96556	232186	57.66785550021918
96556	97493	57.145176916486434
96556	39745	56.94412446184457
96556	263242	56.354921169449284
96556	279543	55.447026606723014
96556	166198	55.38446014178318
96556	337365	53.95970194060531
96556	279762	52.83639768479867
96556	289911	52.36352450646564
96556	412804	52.11189029012042
96556	217817	51.75160057231929
96556	484542	51.72120751937925
96556	177434	51.40698342176505
96556	106280	51.095784208346274
96556	193418	50.143296736250456
96556	122197	49.944253589926056
96556	267127	49.60491218295675
96556	276568	49.60491218295675
97000	236153	83.84020637939518
97000	2004	72.13271745841769
97000	165094	65.20056723840456
97000	381868	64.14771132057088
97000	435675	63.12831799322412
97000	429934	62.1408169146263
97000	45097	55.7677642599445
97000	81546	55.7677642599445
97000	158882	55.7677642599445
97000	341809	55.7677642599445
97000	369880	55.7677642599445
97000	39472	54.85244835207036
97000	87354	54.85244835207036
97000	163389	54.85244835207036
97000	187686	54.85244835207036
97000	212834	54.85244835207036
97000	235778	54.85244835207036
97000	301108	54.85244835207036
97000	465453	54.85244835207036
97000	268297	54.26731765367936
105587	183761	65.26639972691282
105587	433719	55.39710064287063
105587	112299	54.58156598496496
105587	475893	54.3869998263767
105587	455999	54.08084698356543
105587	194943	53.82563187304383
105587	34804	53.267384790429915
105587	286259	52.272940057291976
105587	311552	52.14456761418786
105587	179890	51.546193600730206
105587	29165	51.152194249473915
105587	345965	50.83937784364482
105587	88733	50.39075071312855
105587	34957	50.33203477037888
105587	237907	50.33203477037888
105587	203736	50.06808612862458
105587	357360	49.676427261350966
105587	45317	49.619998251721356
105587	59900	49.5856324685786
105587	290645	49.31115036631997
109969	91888	42.41191527089205
109969	449230	40.28173390204998
109969	165339	37.94447949822958
109969	446859	37.83340617515247
109969	224648	37.58608748295275
109969	167326	34.842978439884774
109969	186082	34.842978439884774
109969	472771	34.39980809202992
109969	218004	34.238750475216555
109969	105258	34.22220846769025
109969	329240	34.22220846769025
109969	390141	34.22220846769025
109969	443764	34.22220846769025
109969	205908	34.02414949660999
109969	238040	33.513482405216656
109969	290018	33.513482405216656
109969	360187	33.46463298142531
109969	131887	32.43113389899802
109969	363493	32.350466764921805
109969	277971	32.13158165752389
130887	211238	85.36403113324835
130887	307277	85.36403113324835
130887	368611	83.04436520223706
130887	371383	83.04436520223706
130887	283813	82.53543591190518
130887	130009	76.30214110270737
130887	439954	76.30214110270737
130887	126432	73.48376070507207
130887	128065	73.48376070507207
130887	317184	73.48376070507207
130887	208119	71.45359554722232
130887	359584	71.45359554722232
130887	35743	71.3186195027298
130887	141143	71.3186195027298
130887	129705	70.05750586393646
