source_id	target_id	similarity
2784	7599	77.61379319803956
2784	169550	76.53173540142646
2784	328926	76.53173540142646
2784	236382	75.98505488220665
2784	371067	74.98165983944364
2784	432639	71.85536190588397
2784	246826	70.88076059385722
2784	171313	68.736901611995
2784	480969	67.90602793307734
2784	6420	67.77860158258521
2784	467731	67.77860158258521
2784	400628	67.0158417183288
2784	59562	66.91798707401098
2784	173390	66.91798707401098
2784	430421	66.84665455667462
2784	110963	66.12984376193936
2784	90523	66.06832610735317
2784	392382	66.06832610735317
2784	54461	65.95828609256544
2784	130327	65.95828609256544
12057	259131	66.48224107201713
12057	178184	65.3332110934177
12057	19	62.14512148169533
12057	70568	62.14512148169533
12057	244537	62.14512148169533
12057	460560	62.14512148169533
12057	214322	59.88839179733854
12057	139892	58.73936181873911
12057	151418	58.73936181873911
12057	423701	58.73936181873911
12057	444517	58.73936181873911
12057	24168	55.55127220701672
12057	176020	55.55127220701672
12057	262194	55.55127220701672
12057	271520	55.55127220701672
12057	417027	55.55127220701672
12057	266906	50.36263454527201
12057	36722	50.35325275749467
12057	56977	50.27334265647798
12057	474582	49.37693215051674
19620	309156	33.64432363174721
19620	480559	33.351111694070354
19620	3049	33.17526908361277
19620	225781	32.97711123732677
19620	247464	32.637252021701336
19620	202146	31.62926511682464
19620	365799	31.42294320624467
19620	63771	31.367887050426724
19620	412448	31.001818619119923
19620	174238	30.478148407303628
19620	445956	30.434388486056967
19620	230639	30.364227689597914
19620	232009	30.03394611995478
19620	15635	29.296130439212366
19620	93034	29.24255886122159
19620	31223	29.24233553717673
19620	288443	29.121183782093695
19620	111599	29.086723942701585
19620	266139	28.920435889926175
19620	249844	28.88379205907701
23768	41205	46.72100712015092
23768	372635	42.63235218543113
23768	314137	40.203072872246125
23768	430074	40.203072872246125
23768	463273	39.609476435852
23768	276132	38.520545825600806
23768	393220	38.158100695402055
23768	273425	37.63754822039368
23768	182482	37.047050296081885
23768	59348	35.89913357719926
23768	245646	35.890253531573734
23768	167259	35.22689922896201
23768	103395	35.170280758481965
23768	229571	34.61414233834675
23768	281239	34.1558048924248
23768	6849	34.115897034529276
23768	287369	34.00604186439655
23768	443940	33.806182337019486
23768	14634	33.62775864171545
23768	334566	33.61950663680148
23814	98330	88.45929303397779
23814	95868	54.98547992357385
23814	108580	54.98547992357385
23814	61448	51.67371843020268
23814	477252	51.16301313316689
23814	337787	50.779937215399904
23814	96315	47.22644582246769
23814	482080	47.22644582246769
23814	54978	46.21676246898858
23814	441155	45.57963934199369
23814	75642	44.14023954820816
23814	269968	41.33586877496026
23814	119064	40.85329827647524
23814	126860	39.580628370367194
23814	240137	39.580628370367194
23814	370821	39.580628370367194
23814	58949	39.297400604624166
23814	368503	39.11552228974392
23814	380737	39.010303505189974
23814	474393	38.86167663190353
28091	471249	35.59351908314101
28091	183761	31.352546906599656
28091	455999	30.318208200312302
28091	204563	30.16800195449408
28091	345965	29.73024405246246
28091	475893	29.33803919315148
28091	459603	28.2161368264997
28091	124431	28.12063103566174
28091	390718	27.85305547954451
28091	272140	27.55503646632806
28091	242336	27.36397169633094
28091	239380	27.316947199930887
28091	389266	27.25451900790044
28091	206629	26.98284501165478
28091	386419	26.98260204677895
28091	300834	26.94585284342467
28091	59900	26.854822371482573
28091	447727	26.75568609204576
28091	401333	26.696344463128238
28091	233052	26.468162430489453
34581	202661	81.94940064167731
34581	2461	71.29479353263285
34581	95098	50.81339016762605
34581	13064	50.26452363879767
34581	111711	49.28284801326587
34581	453454	47.02003116732637
34581	448817	46.761926460230015
34581	255007	44.51717840002765
34581	432168	43.767832680118346
34581	338135	43.53052076389266
34581	450124	43.38247070497229
34581	78210	43.09638465819546
34581	11931	42.949560281638966
34581	165842	42.580299387921016
34581	407215	42.56716374815295
34581	271501	42.520360717814455
34581	426748	42.475966483648286
34581	269367	41.1323489352392
34581	349807	40.93952356076109
34581	116359	40.74267321440294
46930	26673	46.75575638033147
46930	158502	46.173595240844726
46930	346898	43.87348026073164
46930	90235	42.975185316770514
46930	177688	42.04168983446573
46930	255160	41.45431851367706
46930	372652	40.860426001248214
46930	205804	40.32856322345797
46930	74958	39.26364120912532
46930	296740	38.76903437819269
46930	417039	38.752449443713374
46930	368132	38.59604010214191
46930	170421	38.51163925159504
46930	1013	38.18957145669066
46930	132116	37.297321475436
46930	198930	36.40664508635563
46930	132073	36.13983936971952
46930	116582	36.134424109206655
46930	413605	36.12245916817861
46930	382247	35.94191429002822
51579	269962	52.83590346981718
51579	35515	52.05578389753944
51579	356351	51.13934066336543
51579	430932	50.44092552747042
51579	466657	50.44092552747042
51579	38210	49.63820015532043
51579	412978	49.16741818039515
51579	129266	48.96996609986726
51579	129883	45.60379775091206
51579	193710	44.95579558061682
51579	40993	44.78189671094843
51579	109119	44.71219928436218
51579	434311	42.782185619434365
51579	236286	41.8025061845495
51579	308609	41.73232006998355
51579	353201	41.72933157663375
51579	23065	40.462799130792185
51579	257156	39.675263634315684
51579	70757	39.20249464848593
51579	302210	39.16460226549843
62560	417408	74.51844891177873
62560	149551	70.92815821330517
62560	155140	69.58039474802496
62560	71274	69.27381878217957
62560	304395	69.26966994036279
62560	116816	69.01620855104146
62560	281387	68.35495265102558
62560	480838	67.87225321632228
62560	409815	67.49249091073136
62560	301286	66.25611954979361
62560	326334	66.25611954979361
62560	313451	66.23660615259129
62560	425452	66.13076282243881
62560	204517	65.94724877232767
