source_id	target_id	similarity(可选)	source_title(可选)	target_title(可选)
2784	1
2784	2
2784	3
2784	4
2784	5
2784	6
2784	7
2784	8
2784	9
2784	10
2784	11
2784	12
2784	13
2784	14
2784	15
2784	16
2784	17
2784	18
2784	19
2784	20
12057	21
12057	22
12057	23
12057	24
12057	25
12057	26
12057	27
12057	28
12057	29
12057	30
12057	31
12057	32
12057	33
12057	34
12057	35
12057	36
12057	37
12057	38
12057	39
12057	40
19620	41
19620	42
19620	43
19620	44
19620	45
19620	46
19620	47
19620	48
19620	49
19620	50
19620	51
19620	52
19620	53
19620	54
19620	55
19620	56
19620	57
19620	58
19620	59
19620	60
23768	61
23768	62
23768	63
23768	64
23768	65
23768	66
23768	67
23768	68
23768	69
23768	70
23768	71
23768	72
23768	73
23768	74
23768	75
23768	76
23768	77
23768	78
23768	79
23768	80
23814	81
23814	82
23814	83
23814	84
23814	85
23814	86
23814	87
23814	88
23814	89
23814	90
23814	91
23814	92
23814	93
23814	94
23814	95
23814	96
23814	97
23814	98
23814	99
23814	100
28091	101
28091	102
28091	103
28091	104
28091	105
28091	106
28091	107
28091	108
28091	109
28091	110
28091	111
28091	112
28091	113
28091	114
28091	115
28091	116
28091	117
28091	118
28091	119
28091	120
34581	121
34581	122
34581	123
34581	124
34581	125
34581	126
34581	127
34581	128
34581	129
34581	130
34581	131
34581	132
34581	133
34581	134
34581	135
34581	136
34581	137
34581	138
34581	139
34581	140
46930	141
46930	142
46930	143
46930	144
46930	145
46930	146
46930	147
46930	148
46930	149
46930	150
46930	151
46930	152
46930	153
46930	154
46930	155
46930	156
46930	157
46930	158
46930	159
46930	160
51579	161
51579	162
51579	163
51579	164
51579	165
51579	166
51579	167
51579	168
51579	169
51579	170
51579	171
51579	172
51579	173
51579	174
51579	175
51579	176
51579	177
51579	178
51579	179
51579	180
62560	181
62560	182
62560	183
62560	184
62560	185
62560	186
62560	187
62560	188
62560	189
62560	190
62560	191
62560	192
62560	193
62560	194
62560	195
62560	196
62560	197
62560	198
62560	199
62560	200
96556	201
96556	202
96556	203
96556	204
96556	205
96556	206
96556	207
96556	208
96556	209
96556	210
96556	211
96556	212
96556	213
96556	214
96556	215
96556	216
96556	217
96556	218
96556	219
96556	220
97000	221
97000	222
97000	223
97000	224
97000	225
97000	226
97000	227
97000	228
97000	229
97000	230
97000	231
97000	232
97000	233
97000	234
97000	235
97000	236
97000	237
97000	238
97000	239
97000	240
105587	241
105587	242
105587	243
105587	244
105587	245
105587	246
105587	247
105587	248
105587	249
105587	250
105587	251
105587	252
105587	253
105587	254
105587	255
105587	256
105587	257
105587	258
105587	259
105587	260
109969	261
109969	262
109969	263
109969	264
109969	265
109969	266
109969	267
109969	268
109969	269
109969	270
109969	271
109969	272
109969	273
109969	274
109969	275
109969	276
109969	277
109969	278
109969	279
109969	280
130887	281
130887	282
130887	283
130887	284
130887	285
130887	286
130887	287
130887	288
130887	289
130887	290
130887	291
130887	292
130887	293
130887	294
130887	295
130887	296
130887	297
130887	298
130887	299
130887	300
147430	301
147430	302
147430	303
147430	304
147430	305
147430	306
147430	307
147430	308
147430	309
147430	310
147430	311
147430	312
147430	313
147430	314
147430	315
147430	316
147430	317
147430	318
147430	319
147430	320
157489	321
157489	322
157489	323
157489	324
157489	325
157489	326
157489	327
157489	328
157489	329
157489	330
157489	331
157489	332
157489	333
157489	334
157489	335
157489	336
157489	337
157489	338
157489	339
157489	340
170901	341
170901	342
170901	343
170901	344
170901	345
170901	346
170901	347
170901	348
170901	349
170901	350
170901	351
170901	352
170901	353
170901	354
170901	355
170901	356
170901	357
170901	358
170901	359
170901	360
178244	361
178244	362
178244	363
178244	364
178244	365
178244	366
178244	367
178244	368
178244	369
178244	370
178244	371
178244	372
178244	373
178244	374
178244	375
178244	376
178244	377
178244	378
178244	379
178244	380
180411	381
180411	382
180411	383
180411	384
180411	385
180411	386
180411	387
180411	388
180411	389
180411	390
180411	391
180411	392
180411	393
180411	394
180411	395
180411	396
180411	397
180411	398
180411	399
180411	400
188481	401
188481	402
188481	403
188481	404
188481	405
188481	406
188481	407
188481	408
188481	409
188481	410
188481	411
188481	412
188481	413
188481	414
188481	415
188481	416
188481	417
188481	418
188481	419
188481	420
194912	421
194912	422
194912	423
194912	424
194912	425
194912	426
194912	427
194912	428
194912	429
194912	430
194912	431
194912	432
194912	433
194912	434
194912	435
194912	436
194912	437
194912	438
194912	439
194912	440
198100	441
198100	442
198100	443
198100	444
198100	445
198100	446
198100	447
198100	448
198100	449
198100	450
198100	451
198100	452
198100	453
198100	454
198100	455
198100	456
198100	457
198100	458
198100	459
198100	460
209500	461
209500	462
209500	463
209500	464
209500	465
209500	466
209500	467
209500	468
209500	469
209500	470
209500	471
209500	472
209500	473
209500	474
209500	475
209500	476
209500	477
209500	478
209500	479
209500	480
215415	481
215415	482
215415	483
215415	484
215415	485
215415	486
215415	487
215415	488
215415	489
215415	490
215415	491
215415	492
215415	493
215415	494
215415	495
215415	496
215415	497
215415	498
215415	499
215415	500
238209	501
238209	502
238209	503
238209	504
238209	505
238209	506
238209	507
238209	508
238209	509
238209	510
238209	511
238209	512
238209	513
238209	514
238209	515
238209	516
238209	517
238209	518
238209	519
238209	520
246035	521
246035	522
246035	523
246035	524
246035	525
246035	526
246035	527
246035	528
246035	529
246035	530
246035	531
246035	532
246035	533
246035	534
246035	535
246035	536
246035	537
246035	538
246035	539
246035	540
247997	541
247997	542
247997	543
247997	544
247997	545
247997	546
247997	547
247997	548
247997	549
247997	550
247997	551
247997	552
247997	553
247997	554
247997	555
247997	556
247997	557
247997	558
247997	559
247997	560
261419	561
261419	562
261419	563
261419	564
261419	565
261419	566
261419	567
261419	568
261419	569
261419	570
261419	571
261419	572
261419	573
261419	574
261419	575
261419	576
261419	577
261419	578
261419	579
261419	580
276555	581
276555	582
276555	583
276555	584
276555	585
276555	586
276555	587
276555	588
276555	589
276555	590
276555	591
276555	592
276555	593
276555	594
276555	595
276555	596
276555	597
276555	598
276555	599
276555	600
279555	601
279555	602
279555	603
279555	604
279555	605
279555	606
279555	607
279555	608
279555	609
279555	610
279555	611
279555	612
279555	613
279555	614
279555	615
279555	616
279555	617
279555	618
279555	619
279555	620
281603	621
281603	622
281603	623
281603	624
281603	625
281603	626
281603	627
281603	628
281603	629
281603	630
281603	631
281603	632
281603	633
281603	634
281603	635
281603	636
281603	637
281603	638
281603	639
281603	640
286775	641
286775	642
286775	643
286775	644
286775	645
286775	646
286775	647
286775	648
286775	649
286775	650
286775	651
286775	652
286775	653
286775	654
286775	655
286775	656
286775	657
286775	658
286775	659
286775	660
299355	661
299355	662
299355	663
299355	664
299355	665
299355	666
299355	667
299355	668
299355	669
299355	670
299355	671
299355	672
299355	673
299355	674
299355	675
299355	676
299355	677
299355	678
299355	679
299355	680
303297	681
303297	682
303297	683
303297	684
303297	685
303297	686
303297	687
303297	688
303297	689
303297	690
303297	691
303297	692
303297	693
303297	694
303297	695
303297	696
303297	697
303297	698
303297	699
303297	700
309796	701
309796	702
309796	703
309796	704
309796	705
309796	706
309796	707
309796	708
309796	709
309796	710
309796	711
309796	712
309796	713
309796	714
309796	715
309796	716
309796	717
309796	718
309796	719
309796	720
322697	721
322697	722
322697	723
322697	724
322697	725
322697	726
322697	727
322697	728
322697	729
322697	730
322697	731
322697	732
322697	733
322697	734
322697	735
322697	736
322697	737
322697	738
322697	739
322697	740
358093	741
358093	742
358093	743
358093	744
358093	745
358093	746
358093	747
358093	748
358093	749
358093	750
358093	751
358093	752
358093	753
358093	754
358093	755
358093	756
358093	757
358093	758
358093	759
358093	760
367410	761
367410	762
367410	763
367410	764
367410	765
367410	766
367410	767
367410	768
367410	769
367410	770
367410	771
367410	772
367410	773
367410	774
367410	775
367410	776
367410	777
367410	778
367410	779
367410	780
373991	781
373991	782
373991	783
373991	784
373991	785
373991	786
373991	787
373991	788
373991	789
373991	790
373991	791
373991	792
373991	793
373991	794
373991	795
373991	796
373991	797
373991	798
373991	799
373991	800
378273	801
378273	802
378273	803
378273	804
378273	805
378273	806
378273	807
378273	808
378273	809
378273	810
378273	811
378273	812
378273	813
378273	814
378273	815
378273	816
378273	817
378273	818
378273	819
378273	820
397450	821
397450	822
397450	823
397450	824
397450	825
397450	826
397450	827
397450	828
397450	829
397450	830
397450	831
397450	832
397450	833
397450	834
397450	835
397450	836
397450	837
397450	838
397450	839
397450	840
400484	841
400484	842
400484	843
400484	844
400484	845
400484	846
400484	847
400484	848
400484	849
400484	850
400484	851
400484	852
400484	853
400484	854
400484	855
400484	856
400484	857
400484	858
400484	859
400484	860
402272	861
402272	862
402272	863
402272	864
402272	865
402272	866
402272	867
402272	868
402272	869
402272	870
402272	871
402272	872
402272	873
402272	874
402272	875
402272	876
402272	877
402272	878
402272	879
402272	880
408519	881
408519	882
408519	883
408519	884
408519	885
408519	886
408519	887
408519	888
408519	889
408519	890
408519	891
408519	892
408519	893
408519	894
408519	895
408519	896
408519	897
408519	898
408519	899
408519	900
430604	901
430604	902
