source_id	target_id	similarity
2784	328926	105.86426211200401
2784	236382	105.06766386609613
2784	371067	105.06766386609613
2784	7599	103.04399261054205
2784	169550	103.04399261054205
2784	430421	94.37064013347316
2784	195258	94.21982701194675
2784	224417	94.21982701194675
2784	194185	94.21639139355665
2784	239218	91.94663037473354
2784	90523	90.38726506993801
2784	400628	90.38726506993801
2784	453585	90.22735143004755
2784	269179	89.99598103404718
2784	301362	89.99598103404718
2784	414727	89.11552800465326
2784	246826	89.07200356975936
2784	432639	89.07200356975936
2784	375490	88.27692064449238
2784	200001	88.1194469507941
12057	259131	60.364629916601615
12057	178184	59.5113347356656
12057	19	56.53922208724217
12057	70568	56.53922208724217
12057	244537	56.53922208724217
12057	460560	56.53922208724217
12057	214322	53.55465741660009
12057	139892	52.70136223566407
12057	151418	52.70136223566407
12057	423701	52.70136223566407
12057	444517	52.70136223566407
12057	24168	49.729249587240645
12057	176020	49.729249587240645
12057	262194	49.729249587240645
12057	271520	49.729249587240645
12057	417027	49.729249587240645
12057	152353	48.12738595109285
12057	153060	48.12738595109285
12057	266906	48.12738595109285
12057	388888	48.05628756686343
19620	480559	35.844587058674946
19620	309156	35.71209653575143
19620	3049	35.195083365464995
19620	174238	34.62589743533179
19620	230639	34.59525876349632
19620	33987	33.85322891538179
19620	247464	33.772514481391134
19620	202146	33.56065859331577
19620	412448	33.268534952454885
19620	63771	33.23269020296185
19620	232937	32.883116047872775
19620	397665	32.58960322220039
19620	225781	32.465753970000954
19620	232009	31.93445953103848
19620	365799	31.669558450290857
19620	31223	31.44243049615256
19620	249844	31.02975487726603
19620	256908	30.996630678025433
19620	224718	30.884133701670272
19620	269663	30.524280247609866
23768	41205	45.689582042161824
23768	273425	41.763157426502765
23768	314137	40.155806025698055
23768	276132	40.03517980800801
23768	430074	39.55712563599055
23768	463273	38.976034387530824
23768	73719	38.81279500972556
23768	372635	38.53334680532761
23768	167259	38.089035093462535
23768	245646	37.87860386087078
23768	182482	37.65997533119259
23768	147616	37.59130921533523
23768	393220	37.51730421630853
23768	443940	36.69470201953912
23768	411433	36.350263918383334
23768	103395	35.9384137886338
23768	57005	35.428074948104076
